Time,Month,ClimateRegionName,ClimateRegionIndex,NumSites,Precipitation,AirTemp,AvgTotalNPP_C,AvgHeteroRespiration,avgNEE,Ndep,StreamN,SoilWaterContent,
84, 10, eco121, 89, 1, 1.5, 7.8, 73.49, 64.94, -8.55, 0.02, 0, 5.35, 
84, 11, eco121, 89, 1, 5.7, 5.8, 52.21, 52.84, 0.63, 0.02, 0, 7.04, 
84, 12, eco121, 89, 1, 12, 1.7, 14.79, 44.81, 30.02, 0.03, 0.01, 9.73, 
84, 1, eco121, 89, 1, 17.5, 3.4, 29.68, 29.7, 0.02, 0.03, 0.03, 9.56, 
84, 2, eco121, 89, 1, 24.6, -0.8, 0.02, 1.21, 1.19, 0.04, 0, 9.69, 
84, 3, eco121, 89, 1, 8.2, 4.1, 38.73, 31.49, -7.25, 0.03, 0.04, 9.41, 
84, 4, eco121, 89, 1, 5.7, 9.5, 123.56, 69.63, -53.93, 0.02, 0.12, 5.18, 
84, 5, eco121, 89, 1, 7.7, 11.9, 96.36, 85.74, -10.62, 0.03, 0.03, 4.3, 
84, 6, eco121, 89, 1, 0.3, 17.8, 57.06, 19.36, -37.7, 0.02, 0, 4.4, 
85, 7, eco121, 89, 1, 0, 20.2, 49.82, 17.11, -32.71, 0.02, 0, 4.36, 
85, 8, eco121, 89, 1, 1.1, 20.5, 59.74, 25.94, -33.81, 0.02, 0, 4.86, 
85, 9, eco121, 89, 1, 3.1, 14.7, 98.95, 80.57, -18.38, 0.02, 0, 4.52, 
85, 10, eco121, 89, 1, 1.5, 7.8, 73.39, 65.18, -8.2, 0.02, 0, 5.35, 
85, 11, eco121, 89, 1, 5.7, 5.8, 52.11, 53.04, 0.93, 0.02, 0, 7.04, 
85, 12, eco121, 89, 1, 12, 1.7, 14.77, 44.98, 30.21, 0.03, 0.01, 9.73, 
85, 1, eco121, 89, 1, 17.5, 3.4, 29.7, 29.82, 0.11, 0.03, 0.03, 9.56, 
85, 2, eco121, 89, 1, 24.6, -0.8, 0.02, 1.22, 1.2, 0.04, 0, 9.69, 
85, 3, eco121, 89, 1, 8.2, 4.1, 38.79, 31.61, -7.18, 0.03, 0.04, 9.41, 
85, 4, eco121, 89, 1, 5.7, 9.5, 123.47, 69.89, -53.58, 0.02, 0.12, 5.18, 
85, 5, eco121, 89, 1, 7.7, 11.9, 96.2, 86.06, -10.14, 0.03, 0.03, 4.3, 
85, 6, eco121, 89, 1, 0.3, 17.8, 57.01, 19.43, -37.58, 0.02, 0, 4.4, 
86, 7, eco121, 89, 1, 0, 20.2, 49.76, 17.17, -32.59, 0.02, 0, 4.36, 
86, 8, eco121, 89, 1, 1.1, 20.5, 59.71, 26.03, -33.68, 0.02, 0, 4.86, 
86, 9, eco121, 89, 1, 3.1, 14.7, 98.79, 80.87, -17.92, 0.02, 0, 4.52, 
86, 10, eco121, 89, 1, 1.5, 7.8, 73.28, 65.43, -7.86, 0.02, 0, 5.35, 
86, 11, eco121, 89, 1, 5.7, 5.8, 52.01, 53.24, 1.23, 0.02, 0, 7.04, 
86, 12, eco121, 89, 1, 12, 1.7, 14.74, 45.15, 30.4, 0.03, 0.01, 9.73, 
86, 1, eco121, 89, 1, 17.5, 3.4, 29.72, 29.93, 0.21, 0.03, 0.03, 9.56, 
86, 2, eco121, 89, 1, 24.6, -0.8, 0.02, 1.22, 1.2, 0.04, 0, 9.69, 
86, 3, eco121, 89, 1, 8.2, 4.1, 38.85, 31.73, -7.12, 0.03, 0.04, 9.41, 
86, 4, eco121, 89, 1, 5.7, 9.5, 123.37, 70.14, -53.23, 0.02, 0.12, 5.18, 
86, 5, eco121, 89, 1, 7.7, 11.9, 96.04, 86.37, -9.68, 0.03, 0.03, 4.3, 
86, 6, eco121, 89, 1, 0.3, 17.8, 56.92, 19.5, -37.42, 0.02, 0, 4.4, 
87, 7, eco121, 89, 1, 0, 20.2, 49.66, 17.24, -32.42, 0.02, 0, 4.36, 
87, 8, eco121, 89, 1, 1.1, 20.5, 59.64, 26.13, -33.51, 0.02, 0, 4.86, 
87, 9, eco121, 89, 1, 3.1, 14.7, 98.59, 81.15, -17.43, 0.02, 0, 4.52, 
87, 10, eco121, 89, 1, 1.5, 7.8, 73.09, 65.66, -7.44, 0.02, 0, 5.35, 
87, 11, eco121, 89, 1, 5.7, 5.8, 51.83, 53.43, 1.6, 0.02, 0, 7.04, 
87, 12, eco121, 89, 1, 12, 1.7, 14.64, 45.3, 30.66, 0.03, 0.01, 9.73, 
87, 1, eco121, 89, 1, 17.5, 3.4, 29.67, 30.04, 0.38, 0.03, 0.03, 9.56, 
87, 2, eco121, 89, 1, 24.6, -0.8, 0.02, 1.22, 1.21, 0.04, 0, 9.69, 
87, 3, eco121, 89, 1, 8.2, 4.1, 38.84, 31.85, -6.99, 0.03, 0.04, 9.41, 
87, 4, eco121, 89, 1, 5.7, 9.5, 123.19, 70.38, -52.8, 0.02, 0.12, 5.18, 
87, 5, eco121, 89, 1, 7.7, 11.9, 95.83, 86.66, -9.17, 0.03, 0.03, 4.3, 
87, 6, eco121, 89, 1, 0.3, 17.8, 56.76, 19.57, -37.19, 0.02, 0, 4.4, 
88, 7, eco121, 89, 1, 0, 20.2, 49.5, 17.29, -32.2, 0.02, 0, 4.36, 
88, 8, eco121, 89, 1, 1.1, 20.5, 59.51, 26.22, -33.3, 0.02, 0, 4.86, 
88, 9, eco121, 89, 1, 3.1, 14.7, 98.35, 81.43, -16.92, 0.02, 0, 4.52, 
88, 10, eco121, 89, 1, 1.5, 7.8, 72.89, 65.88, -7.01, 0.02, 0, 5.35, 
88, 11, eco121, 89, 1, 5.7, 5.8, 51.62, 53.61, 1.98, 0.02, 0, 7.04, 
88, 12, eco121, 89, 1, 12, 1.7, 14.53, 45.46, 30.93, 0.03, 0.01, 9.73, 
88, 1, eco121, 89, 1, 17.5, 3.4, 29.6, 30.15, 0.55, 0.03, 0.03, 9.56, 
88, 2, eco121, 89, 1, 24.6, -0.8, 0.02, 1.23, 1.21, 0.04, 0, 9.69, 
88, 3, eco121, 89, 1, 8.2, 4.1, 38.82, 31.95, -6.86, 0.03, 0.04, 9.41, 
88, 4, eco121, 89, 1, 5.7, 9.5, 122.96, 70.61, -52.35, 0.02, 0.13, 5.18, 
88, 5, eco121, 89, 1, 7.7, 11.9, 95.6, 86.94, -8.66, 0.03, 0.03, 4.3, 
88, 6, eco121, 89, 1, 0.3, 17.8, 56.6, 19.63, -36.97, 0.02, 0, 4.4, 
89, 7, eco121, 89, 1, 0, 20.2, 49.32, 17.35, -31.97, 0.02, 0, 4.36, 
89, 8, eco121, 89, 1, 1.1, 20.5, 59.38, 26.3, -33.09, 0.02, 0, 4.86, 
89, 9, eco121, 89, 1, 3.1, 14.7, 98.1, 81.68, -16.42, 0.02, 0, 4.52, 
89, 10, eco121, 89, 1, 1.5, 7.8, 72.67, 66.08, -6.59, 0.02, 0, 5.35, 
89, 11, eco121, 89, 1, 5.7, 5.8, 51.41, 53.77, 2.37, 0.02, 0, 7.04, 
89, 12, eco121, 89, 1, 12, 1.7, 14.4, 45.59, 31.19, 0.03, 0.01, 9.73, 
89, 1, eco121, 89, 1, 17.5, 3.4, 29.52, 30.24, 0.72, 0.03, 0.03, 9.56, 
89, 2, eco121, 89, 1, 24.6, -0.8, 0.01, 1.23, 1.22, 0.04, 0, 9.69, 
89, 3, eco121, 89, 1, 8.2, 4.1, 38.79, 32.05, -6.74, 0.03, 0.04, 9.41, 
89, 4, eco121, 89, 1, 5.7, 9.5, 122.74, 70.82, -51.92, 0.02, 0.13, 5.18, 
89, 5, eco121, 89, 1, 7.7, 11.9, 95.37, 87.19, -8.17, 0.03, 0.03, 4.3, 
89, 6, eco121, 89, 1, 0.3, 17.8, 56.42, 19.69, -36.73, 0.02, 0, 4.4, 
90, 7, eco121, 89, 1, 0, 20.2, 49.13, 17.4, -31.73, 0.02, 0, 4.36, 
90, 8, eco121, 89, 1, 1.1, 20.5, 59.25, 26.37, -32.88, 0.02, 0, 4.86, 
90, 9, eco121, 89, 1, 3.1, 14.7, 97.85, 81.9, -15.95, 0.02, 0, 4.52, 
90, 10, eco121, 89, 1, 1.5, 7.8, 72.44, 66.26, -6.18, 0.02, 0, 5.35, 
90, 11, eco121, 89, 1, 5.7, 5.8, 51.18, 53.92, 2.74, 0.02, 0, 7.04, 
90, 12, eco121, 89, 1, 12, 1.7, 14.26, 45.72, 31.46, 0.03, 0.01, 9.73, 
90, 1, eco121, 89, 1, 17.5, 3.4, 29.44, 30.33, 0.89, 0.03, 0.03, 9.56, 
90, 2, eco121, 89, 1, 24.6, -0.8, 0.01, 1.24, 1.22, 0.04, 0, 9.69, 
90, 3, eco121, 89, 1, 8.2, 4.1, 38.76, 32.14, -6.63, 0.03, 0.04, 9.41, 
90, 4, eco121, 89, 1, 5.7, 9.5, 122.52, 71, -51.52, 0.02, 0.13, 5.18, 
90, 5, eco121, 89, 1, 7.7, 11.9, 95.12, 87.41, -7.71, 0.03, 0.04, 4.3, 
90, 6, eco121, 89, 1, 0.3, 17.8, 56.21, 19.74, -36.48, 0.02, 0, 4.4, 
91, 7, eco121, 89, 1, 0, 20.2, 48.41, 17.48, -30.93, 0.02, 0, 4.36, 
91, 8, eco121, 89, 1, 1.1, 20.5, 57.91, 26.47, -31.44, 0.02, 0, 4.86, 
91, 9, eco121, 89, 1, 3.1, 14.7, 92.53, 82.17, -10.36, 0.02, 0, 4.52, 
91, 10, eco121, 89, 1, 1.5, 7.8, 69.55, 66.44, -3.11, 0.02, 0, 5.35, 
91, 11, eco121, 89, 1, 5.7, 5.8, 49.34, 54.03, 4.69, 0.02, 0, 7.04, 
91, 12, eco121, 89, 1, 12, 1.7, 14.28, 45.79, 31.52, 0.03, 0.01, 9.73, 
91, 1, eco121, 89, 1, 17.5, 3.4, 28.79, 30.35, 1.56, 0.03, 0.03, 9.56, 
91, 2, eco121, 89, 1, 24.6, -0.8, 0.01, 1.24, 1.22, 0.04, 0, 9.69, 
91, 3, eco121, 89, 1, 8.2, 4.1, 37.68, 32.14, -5.54, 0.03, 0.04, 9.41, 
91, 4, eco121, 89, 1, 5.7, 9.5, 118.35, 71, -47.35, 0.02, 0.13, 5.18, 
91, 5, eco121, 89, 1, 7.7, 11.9, 90.02, 87.37, -2.64, 0.03, 0.04, 4.3, 
91, 6, eco121, 89, 1, 0.3, 17.8, 55.18, 19.72, -35.47, 0.02, 0, 4.4, 
92, 7, eco121, 89, 1, 0, 20.2, 48.74, 17.42, -31.32, 0.02, 0, 4.36, 
92, 8, eco121, 89, 1, 1.1, 20.5, 58.53, 26.39, -32.14, 0.02, 0, 4.86, 
92, 9, eco121, 89, 1, 3.1, 14.7, 94.37, 81.93, -12.44, 0.02, 0, 4.52, 
92, 10, eco121, 89, 1, 1.5, 7.8, 70.63, 66.26, -4.37, 0.02, 0, 5.35, 
92, 11, eco121, 89, 1, 5.7, 5.8, 50.04, 53.89, 3.85, 0.02, 0, 7.04, 
92, 12, eco121, 89, 1, 12, 1.7, 14.44, 45.68, 31.25, 0.03, 0.01, 9.73, 
92, 1, eco121, 89, 1, 17.5, 3.4, 29.2, 30.28, 1.08, 0.03, 0.03, 9.56, 
92, 2, eco121, 89, 1, 24.6, -0.8, 0.01, 1.23, 1.22, 0.04, 0, 9.69, 
92, 3, eco121, 89, 1, 8.2, 4.1, 38.24, 32.07, -6.18, 0.03, 0.04, 9.41, 
92, 4, eco121, 89, 1, 5.7, 9.5, 119.88, 70.87, -49.01, 0.02, 0.13, 5.18, 
92, 5, eco121, 89, 1, 7.7, 11.9, 91.79, 87.24, -4.55, 0.03, 0.04, 4.3, 
92, 6, eco121, 89, 1, 0.3, 17.8, 55.73, 19.69, -36.04, 0.02, 0, 4.4, 
93, 7, eco121, 89, 1, 0, 20.2, 48.56, 17.4, -31.16, 0.02, 0, 4.36, 
93, 8, eco121, 89, 1, 1.1, 20.5, 58.42, 26.36, -32.06, 0.02, 0, 4.86, 
93, 9, eco121, 89, 1, 3.1, 14.7, 94.16, 81.85, -12.31, 0.02, 0, 4.52, 
93, 10, eco121, 89, 1, 1.5, 7.8, 70.44, 66.2, -4.24, 0.02, 0, 5.35, 
93, 11, eco121, 89, 1, 5.7, 5.8, 49.85, 53.85, 4, 0.02, 0, 7.04, 
93, 12, eco121, 89, 1, 12, 1.7, 14.33, 45.66, 31.32, 0.03, 0.01, 9.73, 
93, 1, eco121, 89, 1, 17.5, 3.4, 29.14, 30.26, 1.12, 0.03, 0.03, 9.56, 
93, 2, eco121, 89, 1, 24.6, -0.8, 0.01, 1.23, 1.22, 0.04, 0, 9.69, 
93, 3, eco121, 89, 1, 8.2, 4.1, 38.23, 32.05, -6.17, 0.03, 0.05, 9.41, 
93, 4, eco121, 89, 1, 5.7, 9.5, 119.77, 70.85, -48.92, 0.02, 0.13, 5.18, 
93, 5, eco121, 89, 1, 7.7, 11.9, 91.59, 87.22, -4.37, 0.03, 0.04, 4.3, 
93, 6, eco121, 89, 1, 0.3, 17.8, 55.59, 19.69, -35.9, 0.02, 0, 4.4, 
94, 7, eco121, 89, 1, 0, 20.2, 48.37, 17.39, -30.98, 0.02, 0, 4.36, 
94, 8, eco121, 89, 1, 1.1, 20.5, 58.31, 26.36, -31.95, 0.02, 0, 4.86, 
94, 9, eco121, 89, 1, 3.1, 14.7, 93.95, 81.85, -12.1, 0.02, 0, 4.52, 
94, 10, eco121, 89, 1, 1.5, 7.8, 70.22, 66.2, -4.01, 0.02, 0, 5.35, 
94, 11, eco121, 89, 1, 5.7, 5.8, 49.66, 53.86, 4.2, 0.02, 0, 7.04, 
94, 12, eco121, 89, 1, 12, 1.7, 14.22, 45.66, 31.44, 0.03, 0.01, 9.73, 
94, 1, eco121, 89, 1, 17.5, 3.4, 29.07, 30.26, 1.19, 0.03, 0.03, 9.56, 
94, 2, eco121, 89, 1, 24.6, -0.8, 0.01, 1.23, 1.22, 0.04, 0, 9.69, 
94, 3, eco121, 89, 1, 8.2, 4.1, 38.21, 32.06, -6.15, 0.03, 0.05, 9.41, 
94, 4, eco121, 89, 1, 5.7, 9.5, 119.63, 70.86, -48.77, 0.02, 0.13, 5.18, 
94, 5, eco121, 89, 1, 7.7, 11.9, 91.38, 87.24, -4.14, 0.03, 0.04, 4.3, 
94, 6, eco121, 89, 1, 0.3, 17.8, 55.43, 19.69, -35.73, 0.02, 0, 4.4, 
95, 7, eco121, 89, 1, 0, 20.2, 48.01, 17.41, -30.6, 0.02, 0, 4.36, 
95, 8, eco121, 89, 1, 1.1, 20.5, 57.8, 26.38, -31.41, 0.02, 0, 4.86, 
95, 9, eco121, 89, 1, 3.1, 14.7, 92.03, 81.91, -10.13, 0.02, 0, 4.52, 
95, 10, eco121, 89, 1, 1.5, 7.8, 69.1, 66.24, -2.86, 0.02, 0, 5.35, 
95, 11, eco121, 89, 1, 5.7, 5.8, 48.92, 53.87, 4.95, 0.02, 0, 7.04, 
95, 12, eco121, 89, 1, 12, 1.7, 14.15, 45.67, 31.52, 0.03, 0.01, 9.73, 
95, 1, eco121, 89, 1, 17.5, 3.4, 28.81, 30.25, 1.44, 0.03, 0.03, 9.56, 
95, 2, eco121, 89, 1, 24.6, -0.8, 0.01, 1.23, 1.22, 0.04, 0, 9.69, 
95, 3, eco121, 89, 1, 8.2, 4.1, 37.84, 32.04, -5.8, 0.03, 0.05, 9.41, 
95, 4, eco121, 89, 1, 5.7, 9.5, 118.16, 70.83, -47.33, 0.02, 0.13, 5.18, 
95, 5, eco121, 89, 1, 7.7, 11.9, 89.55, 87.19, -2.36, 0.03, 0.04, 4.3, 
95, 6, eco121, 89, 1, 0.3, 17.8, 54.98, 19.68, -35.3, 0.02, 0, 4.4, 
96, 7, eco121, 89, 1, 0, 20.2, 47.65, 17.39, -30.26, 0.02, 0, 4.36, 
96, 8, eco121, 89, 1, 1.1, 20.5, 57.28, 26.35, -30.93, 0.02, 0, 4.86, 
96, 9, eco121, 89, 1, 3.1, 14.7, 90.11, 81.79, -8.32, 0.02, 0, 4.52, 
96, 10, eco121, 89, 1, 1.5, 7.8, 67.98, 66.14, -1.84, 0.02, 0, 5.35, 
96, 11, eco121, 89, 1, 5.7, 5.8, 48.18, 53.78, 5.6, 0.02, 0, 7.04, 
96, 12, eco121, 89, 1, 12, 1.7, 14.09, 45.6, 31.51, 0.03, 0.01, 9.73, 
96, 1, eco121, 89, 1, 17.5, 3.4, 28.55, 30.19, 1.64, 0.03, 0.03, 9.56, 
96, 2, eco121, 89, 1, 24.6, -0.8, 0.01, 1.23, 1.22, 0.04, 0, 9.69, 
96, 3, eco121, 89, 1, 8.2, 4.1, 37.46, 31.97, -5.49, 0.03, 0.05, 9.41, 
96, 4, eco121, 89, 1, 5.7, 9.5, 116.72, 70.7, -46.02, 0.02, 0.13, 5.18, 
96, 5, eco121, 89, 1, 7.7, 11.9, 87.71, 87.02, -0.69, 0.03, 0.04, 4.3, 
96, 6, eco121, 89, 1, 0.3, 17.8, 54.54, 19.64, -34.9, 0.02, 0, 4.4, 
97, 7, eco121, 89, 1, 0, 20.2, 47.47, 17.35, -30.12, 0.02, 0, 4.36, 
97, 8, eco121, 89, 1, 1.1, 20.5, 57.18, 26.28, -30.89, 0.02, 0, 4.86, 
97, 9, eco121, 89, 1, 3.1, 14.7, 89.91, 81.59, -8.32, 0.02, 0, 4.52, 
97, 10, eco121, 89, 1, 1.5, 7.8, 67.78, 65.98, -1.8, 0.02, 0, 5.35, 
97, 11, eco121, 89, 1, 5.7, 5.8, 48.01, 53.65, 5.65, 0.02, 0, 7.04, 
97, 12, eco121, 89, 1, 12, 1.7, 13.99, 45.49, 31.5, 0.03, 0.01, 9.73, 
97, 1, eco121, 89, 1, 17.5, 3.4, 28.5, 30.11, 1.61, 0.03, 0.03, 9.56, 
97, 2, eco121, 89, 1, 24.6, -0.8, 0.01, 1.23, 1.22, 0.04, 0, 9.69, 
97, 3, eco121, 89, 1, 8.2, 4.1, 37.45, 31.89, -5.56, 0.03, 0.05, 9.41, 
97, 4, eco121, 89, 1, 5.7, 9.5, 116.66, 70.54, -46.12, 0.02, 0.13, 5.18, 
97, 5, eco121, 89, 1, 7.7, 11.9, 87.98, 86.84, -1.14, 0.03, 0.04, 4.3, 
97, 6, eco121, 89, 1, 0.3, 17.8, 54.41, 19.6, -34.81, 0.02, 0, 4.4, 
98, 7, eco121, 89, 1, 0, 20.2, 47.29, 17.31, -29.98, 0.02, 0, 4.36, 
98, 8, eco121, 89, 1, 1.1, 20.5, 57.08, 26.23, -30.85, 0.02, 0, 4.86, 
98, 9, eco121, 89, 1, 3.1, 14.7, 89.72, 81.43, -8.29, 0.02, 0, 4.52, 
98, 10, eco121, 89, 1, 1.5, 7.8, 67.57, 65.85, -1.72, 0.02, 0, 5.35, 
98, 11, eco121, 89, 1, 5.7, 5.8, 47.82, 53.55, 5.73, 0.02, 0, 7.04, 
98, 12, eco121, 89, 1, 12, 1.7, 13.89, 45.41, 31.52, 0.03, 0.01, 9.73, 
98, 1, eco121, 89, 1, 17.5, 3.4, 28.44, 30.05, 1.61, 0.03, 0.03, 9.56, 
98, 2, eco121, 89, 1, 24.6, -0.8, 0.01, 1.23, 1.21, 0.04, 0, 9.69, 
98, 3, eco121, 89, 1, 8.2, 4.1, 37.44, 31.82, -5.62, 0.03, 0.05, 9.41, 
98, 4, eco121, 89, 1, 5.7, 9.5, 116.55, 70.41, -46.14, 0.02, 0.13, 5.18, 
98, 5, eco121, 89, 1, 7.7, 11.9, 88.46, 86.68, -1.77, 0.03, 0.04, 4.3, 
98, 6, eco121, 89, 1, 0.3, 17.8, 54.26, 19.56, -34.7, 0.02, 0, 4.4, 
99, 7, eco121, 89, 1, 0, 20.2, 46.94, 17.29, -29.64, 0.02, 0, 4.36, 
99, 8, eco121, 89, 1, 1.1, 20.5, 56.55, 26.2, -30.35, 0.02, 0, 4.86, 
99, 9, eco121, 89, 1, 3.1, 14.7, 87.8, 81.32, -6.48, 0.02, 0, 4.52, 
99, 10, eco121, 89, 1, 1.5, 7.8, 66.44, 65.75, -0.69, 0.02, 0, 5.35, 
99, 11, eco121, 89, 1, 5.7, 5.8, 47.08, 53.46, 6.38, 0.02, 0, 7.04, 
99, 12, eco121, 89, 1, 12, 1.7, 13.83, 45.32, 31.5, 0.03, 0.01, 9.73, 
99, 1, eco121, 89, 1, 17.5, 3.4, 28.18, 29.97, 1.79, 0.03, 0.03, 9.56, 
99, 2, eco121, 89, 1, 24.6, -0.8, 0.01, 1.22, 1.21, 0.04, 0, 9.69, 
99, 3, eco121, 89, 1, 8.2, 4.1, 37.07, 31.73, -5.34, 0.03, 0.05, 9.41, 
99, 4, eco121, 89, 1, 5.7, 9.5, 115.09, 70.24, -44.85, 0.02, 0.13, 5.18, 
99, 5, eco121, 89, 1, 7.7, 11.9, 87.82, 86.46, -1.36, 0.03, 0.04, 4.3, 
99, 6, eco121, 89, 1, 0.3, 17.8, 53.81, 19.51, -34.3, 0.02, 0, 4.4, 
100, 7, eco121, 89, 1, 0, 20.2, 46.57, 17.24, -29.32, 0.02, 0, 4.36, 
100, 8, eco121, 89, 1, 1.1, 20.5, 55.96, 26.12, -29.84, 0.02, 0, 4.86, 
100, 9, eco121, 89, 1, 3.1, 14.7, 85.78, 81.07, -4.71, 0.02, 0, 4.52, 
100, 10, eco121, 89, 1, 1.5, 7.8, 65.29, 65.54, 0.24, 0.02, 0, 5.35, 
100, 11, eco121, 89, 1, 5.7, 5.8, 46.33, 53.27, 6.94, 0.02, 0, 7.04, 
100, 12, eco121, 89, 1, 12, 1.7, 13.78, 45.16, 31.39, 0.03, 0.01, 9.73, 
100, 1, eco121, 89, 1, 17.5, 3.4, 27.92, 29.84, 1.92, 0.03, 0.03, 9.56, 
100, 2, eco121, 89, 1, 24.6, -0.8, 0.01, 1.22, 1.21, 0.04, 0, 9.69, 
100, 3, eco121, 89, 1, 8.2, 4.1, 36.69, 31.59, -5.1, 0.03, 0.05, 9.41, 
100, 4, eco121, 89, 1, 5.7, 9.5, 113.68, 69.96, -43.72, 0.02, 0.13, 5.18, 
100, 5, eco121, 89, 1, 7.7, 11.9, 87.4, 86.12, -1.28, 0.03, 0.04, 4.3, 
100, 6, eco121, 89, 1, 0.3, 17.8, 53.35, 19.43, -33.92, 0.02, 0, 4.4, 
