Time,EcoregionName,EcoregionIndex,TAP,MAT,BeginGrow,EndGrow,PDSI,
2053, eco18, 4, 147.41, 20.5, 0, 365, 0, 
2054, eco18, 4, 175.46, 18.86, 0, 317, 0, 
2055, eco18, 4, 129.48, 20.13, 0, 365, 0, 
2056, eco18, 4, 117.44, 18.68, 0, 349, 0, 
2057, eco18, 4, 141.95, 19.95, 0, 365, 0, 
2058, eco18, 4, 119.79, 18.92, 0, 319, 0, 
2059, eco18, 4, 251.33, 19.63, 0, 365, 0, 
2060, eco18, 4, 231.92, 18.63, 0, 349, 0, 
2061, eco18, 4, 97.69, 19.55, 0, 365, 0, 
2062, eco18, 4, 110.15, 20.48, 0, 365, 0, 
2063, eco18, 4, 117.26, 19.47, 0, 365, 0, 
2064, eco18, 4, 140.97, 19.68, 0, 365, 0, 
2065, eco18, 4, 154.53, 20.25, 0, 317, 0, 
2066, eco18, 4, 202.05, 19.71, 0, 317, 0, 
2067, eco18, 4, 129.06, 18.92, 0, 318, 0, 
2068, eco18, 4, 186.07, 19.79, 0, 365, 0, 
2069, eco18, 4, 54.62, 20.52, 0, 365, 0, 
2070, eco18, 4, 164.41, 20.26, 0, 365, 0, 
2071, eco18, 4, 189.14, 19.82, 0, 365, 0, 
2072, eco18, 4, 171.83, 20.46, 0, 341, 0, 
2073, eco18, 4, 171.82, 19.64, 0, 365, 0, 
2074, eco18, 4, 130.93, 20, 0, 365, 0, 
2075, eco18, 4, 142.81, 20.49, 0, 365, 0, 
2076, eco18, 4, 231.96, 20.22, 0, 365, 0, 
2077, eco18, 4, 146.32, 20.4, 0, 365, 0, 
2078, eco18, 4, 129.81, 20.74, 0, 365, 0, 
2079, eco18, 4, 188.71, 20.56, 0, 365, 0, 
2080, eco18, 4, 152.31, 19.58, 0, 350, 0, 
2081, eco18, 4, 124.22, 21.04, 0, 365, 0, 
2082, eco18, 4, 172.63, 21.19, 0, 365, 0, 
2083, eco18, 4, 194.4, 21.08, 0, 365, 0, 
2084, eco18, 4, 111.35, 20.38, 0, 365, 0, 
2085, eco18, 4, 154.17, 19.23, 0, 365, 0, 
2086, eco18, 4, 112.38, 20.76, 0, 344, 0, 
2087, eco18, 4, 108.87, 22.24, 0, 365, 0, 
2088, eco18, 4, 174.35, 21.13, 0, 365, 0, 
2089, eco18, 4, 132.83, 21.18, 0, 365, 0, 
2090, eco18, 4, 164.12, 20.38, 0, 365, 0, 
2091, eco18, 4, 154.9, 20.88, 0, 365, 0, 
2092, eco18, 4, 153.35, 20.2, 0, 365, 0, 
2093, eco18, 4, 92.31, 21.03, 0, 365, 0, 
2094, eco18, 4, 154.02, 21.92, 0, 365, 0, 
2095, eco18, 4, 104.2, 20.98, 0, 365, 0, 
2096, eco18, 4, 151.83, 22.09, 0, 365, 0, 
2097, eco18, 4, 161.92, 21.48, 0, 365, 0, 
2098, eco18, 4, 181.82, 20.52, 0, 365, 0, 
2099, eco18, 4, 118.15, 22.26, 0, 365, 0, 
2100, eco18, 4, 118.15, 22.26, 0, 365, 0, 
2101, eco18, 4, 118.15, 22.26, 0, 365, 0, 
2102, eco18, 4, 118.15, 22.26, 0, 365, 0, 
2103, eco18, 4, 118.15, 22.26, 0, 365, 0, 
